StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q_RecaptchaScore,gender,ucla pre m_1,ucla pre m_2,ucla pre m_3,ucla_pre_avg,AI attitudes M _1,AI attitudes M _2,AI attitudes M _3,AI attitudes M _4,AI attitudes M _5,AI attitudes M _6,AI_attitudes_grade,AI attitudes attention_check,Ant' humannature  _1,Ant' humannature  _2,Ant' humannature  _3,Ant' humannature  _4,Ant' humannature  _5,Ant' humannature  _6,Ant' humannature  _7,Ant' humannature  _8,Ant' humannature  _9,Ant' humannature  _10,avr. Ant Human,Ant' uniquelytraits _1,Ant' uniquelytraits _2,Ant' uniquelytraits _3,Ant' uniquelytraits _4,Ant' uniquelytraits _5,Ant' uniquelytraits _6,Ant' uniquelytraits _7,Ant' uniquelytraits _8,Ant' uniquelytraits _9,Ant' uniquelytraits _10,avr. Ant uniqley,TOTAL ANT,ucla post M _1,ucla post M _2,ucla post M _3,ucla_post_grade_avg,Feeling heard M_1,Feeling heard M_2,Feeling heard M_3,Feeling heard M_4,N-Feeling heard M_4,Feeling heard M_5,Feeling heard M_6,Total feeling heard,ease check M _1,ease_check_fixed,IOS (Inclusion of Ot,Intimacy M _1,Intimacy M _2,Intimacy M _3,N-Intimacy M _3,Intimacy M _4,Intimacy M _5,N-Intimacy M _5,Intimacy M _6,N-Intimacy M _6,Intimacy M _7,Avr intimacy,Attention check,Meta-perceptions M_1,Meta-perceptions M_2,Meta-perceptions M_3,Meta-perceptions M_4,Meta-perceptions M_5,Meta_ perceptions_grade,self-esteem M_1,self-esteem M_2,N-self-esteem M_2,self-esteem M_3,self-esteem M_4,self-esteem M_5,N-self-esteem M_5,self-esteem M_6,N-self-esteem M_6,self-esteem M_7,self-esteem M_8,N-self-esteem M_8,self-esteem M_9,N self-esteem M_9,self-esteem M_10,Average self-esteem,Performance M_1,Performance M_2,Performance M_3,Performance M_4,Performance M_5,Performance M_6,Average performance,political view,English level,AI brands usage,AI brands usage_8_TEXT,AI frequency,uid,Create New Field or Choose From Dropdown...,גיל,chat_version,Self disclosure_dummy,Responsivness_dummy,Self disclosure,Responsivness
11/12/2024 5:58,11/12/2024 6:14,0,100,951,1,11/12/2024 6:14,R_42ApSzeIHnmqlfH,1,2,5,3,5,4.333333333,5,3,2,3,3,4,20,5,5,5,4,4,5,2,1,1,1,1,2.9,5,5,1,1,5,5,1,5,1,1,4.333333333,3.616666667,4,4,3,3.666666667,5,5,4,2,5,5,5,4.833333333,7,5,3,4,5,4,3,5,3,4,2,5,5,4.428571429,1,2,4,4,4,2,3.2,5,4,3,5,5,2,5,2,5,5,5,2,2,5,5,4.5,5,5,5,5,5,5,5,4,6,4.6,,4,117734365,,56,2,1,1,Self-dislosure,Responsive
11/12/2024 5:49,11/12/2024 6:17,0,100,1677,1,11/12/2024 6:17,R_4dRKUDKDLg2wFS7,1,2,1,2,3,2,5,3,1,4,2,2,17,5,5,5,5,4,5,1,1,1,1,1,2.9,4,5,1,1,4,5,1,4,1,1,3.833333333,3.366666667,2,2,3,2.333333333,5,5,4,3,4,5,5,4.666666667,7,5,3,3,5,3,4,5,2,5,5,2,5,4.142857143,1,5,3,2,4,2,3.2,5,4,3,5,5,2,5,3,4,5,4,3,1,6,5,4.6,5,5,5,5,5,5,5,5,6,9,,1,117734367,,55,3,0,1,Generic,Responsive
11/12/2024 6:54,11/12/2024 7:02,0,100,438,1,11/12/2024 7:02,R_2L9LyL5gqYAtrwd,1,2,3,3,3,3,2,3,2,2,2,2,13,5,4,5,5,5,5,1,3,2,2,2,3.4,5,5,2,2,5,5,2,5,2,4,4.833333333,4.116666667,2,2,2,2,5,5,5,2,5,5,5,5,7,5,6,5,5,4,3,4,3,4,3,4,3,4,1,5,5,5,5,5,5,5,2,5,5,5,3,4,2,5,5,3,4,1,6,5,4.9,5,2,5,5,5,5,4.5,2,5,9,,1,117734392,,58,1,0,0,Generic,Not responsive
11/12/2024 7:12,11/12/2024 7:25,0,100,778,1,11/12/2024 7:25,R_4E1owQ8fkw99JRE,1,2,1,1,2,1.333333333,5,5,6,5,4,4,29,5,4,3,2,1,3,1,1,1,1,1,1.8,1,3,5,5,4,1,1,5,1,5,3.166666667,2.483333333,1,1,1,1,5,2,1,5,2,5,2,2.833333333,5,3,1,1,5,5,2,2,5,2,5,2,2,2.285714286,1,5,1,1,1,2,2,5,2,5,6,5,1,6,2,5,6,1,6,1,6,5,5.5,5,4,1,2,4,2,3,3,7,"4,5,8","Ideogram, Caption, Perpllexity ",6,117734395,,61,2,1,1,Self-dislosure,Responsive
11/12/2024 5:52,11/12/2024 6:02,0,100,652,1,11/12/2024 6:03,R_46a4o4X3aCRqqfj,1,2,3,2,2,2.333333333,5,3,3,4,3,4,22,5,2,4,3,1,5,2,2,4,1,2,2.6,2,1,6,6,4,2,1,5,2,3,2.833333333,2.716666667,1,1,2,1.333333333,2,3,1,5,2,5,2,2.5,5,3,1,1,5,6,1,4,6,1,6,1,2,2.142857143,1,1,1,1,2,1,1.2,6,3,4,6,6,1,6,1,6,6,2,5,1,6,5,5.6,2,4,1,1,1,2,1.833333333,4,6,"4,5,8",גימיני,7,117734396,,64,0,1,0,Self-dislosure,Not responsive
11/12/2024 5:28,11/12/2024 5:39,0,100,686,1,11/12/2024 5:39,R_4rJB8AqbPIV5cC5,1,2,1,1,2,1.333333333,1,4,1,1,1,2,10,5,3,4,2,1,6,1,1,1,1,1,2.1,4,1,3,6,2,1,1,5,1,5,3,2.55,1,1,2,1.333333333,5,3,1,1,6,5,5,4.166666667,7,5,1,4,5,5,2,4,6,1,6,1,1,2.571428571,1,1,1,2,1,1,1.2,5,4,3,6,5,2,5,3,4,5,3,4,2,5,4,4.6,5,2,5,2,5,3,3.666666667,6,6,9,,1,117734398,,62,1,0,0,Generic,Not responsive
11/12/2024 5:39,11/12/2024 5:59,0,100,1255,1,11/12/2024 5:59,R_4F36jWx2GMnaI3c,1,2,4,2,4,3.333333333,3,4,3,4,4,4,22,5,5,4,2,4,4,1,2,4,1,1,2.8,3,5,5,4,5,3,1,4,3,3,3.833333333,3.316666667,3,1,1,1.666666667,5,5,2,4,3,5,5,4.166666667,7,5,6,2,5,5,2,1,4,3,5,2,2,2.428571429,1,3,2,2,2,2,2.2,6,2,5,6,6,1,6,2,5,6,4,3,1,6,6,5.5,5,6,5,4,6,5,5.166666667,3,1,4,,1,117734401,,66,3,0,1,Generic,Responsive
11/12/2024 5:57,11/12/2024 6:09,0,100,734,1,11/12/2024 6:09,R_4taMQkV7MuAnhfq,1,2,2,2,2,2,4,4,4,4,4,4,24,5,4,4,4,4,4,2,2,2,2,2,3,4,4,3,3,4,4,2,4,2,4,4,3.5,2,2,2,2,4,4,4,3,4,4,4,4,6,4,4,4,4,3,4,4,3,4,3,4,4,4,1,4,3,4,4,4,3.8,4,3,4,4,4,3,4,3,4,4,3,4,3,4,4,4,5,5,5,5,5,5,5,3,6,4,,5,117734412,,69,1,0,0,Generic,Not responsive
11/12/2024 14:02,11/12/2024 14:14,0,100,685,1,11/12/2024 14:14,R_4DHKSJti153hArL,1,1,1,1,1,1,4,3,1,4,1,3,16,5,6,6,5,5,5,2,3,1,1,1,3.5,1,3,1,4,4,4,1,5,1,3,3.333333333,3.416666667,1,1,1,1,5,4,1,3,4,5,3,3.666666667,4,2,2,1,5,2,5,4,3,4,6,1,4,3.428571429,1,5,2,2,2,2,2.6,4,4,3,5,5,3,4,3,4,5,4,3,1,6,5,4.4,3,5,3,5,5,2,3.833333333,1,4,4.5,,5,117734846,,24,2,1,1,Self-dislosure,Responsive
11/12/2024 7:04,11/12/2024 7:12,0,100,478,1,11/12/2024 7:12,R_8mt9iMn55HVbKnQ,1,1,3,3,3,3,2,2,2,2,2,2,12,5,5,5,5,5,5,2,3,2,2,2,3.6,4,5,2,2,4,5,2,4,2,4,4.333333333,3.966666667,3,3,3,3,5,5,5,1,6,5,5,5.166666667,7,5,6,5,5,5,2,4,3,4,4,3,5,4,1,4,4,4,4,4,4,5,1,6,5,5,2,5,2,5,5,3,4,2,5,5,5,5,5,5,5,5,5,5,2,5,9,,1,117734922,,29,2,1,1,Self-dislosure,Responsive
11/12/2024 6:30,11/12/2024 6:34,0,100,236,1,11/12/2024 6:34,R_4kSyCfM3JMOOHkW,1,1,5,3,4,4,5,5,5,5,5,4,29,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,4,3,3.666666667,3.833333333,5,4,4,4.333333333,4,4,4,4,3,4,3,3.666666667,6,4,3,4,4,4,3,4,4,3,4,3,4,3.571428571,1,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,3,4,3,4,3.5,4,4,4,4,4,4,4,1,5,4.6,,7,117734926,,28,0,1,0,Self-dislosure,Not responsive
11/12/2024 6:46,11/12/2024 6:56,0,100,561,1,11/12/2024 6:56,R_8bOQrhbm4UFqOBj,1,1,6,6,6,6,4,5,4,4,5,6,28,5,6,6,6,6,6,1,1,1,1,1,3.5,1,1,1,1,6,6,1,6,1,1,3.5,3.5,6,6,6,6,6,6,6,1,6,6,6,6,8,6,4,6,6,6,1,5,1,6,6,1,5,4.285714286,1,5,4,6,6,6,5.4,1,6,1,1,1,6,1,6,1,1,6,1,6,1,1,1,6,6,6,6,6,6,6,1,5,9,,1,117734944,,34,3,0,1,Generic,Responsive
11/12/2024 11:41,11/12/2024 11:51,0,100,568,1,11/12/2024 11:51,R_4ONt0Q2KACbHFlv,1,1,4,3,4,3.666666667,3,4,3,3,1,2,16,5,4,4,4,1,5,2,5,1,1,1,2.8,5,2,5,5,4,3,1,5,3,3,3.666666667,3.233333333,3,3,3,3,5,5,3,2,5,5,2,4.166666667,7,5,2,4,4,4,3,2,5,2,5,2,2,2.714285714,1,2,5,2,5,2,3.2,4,5,2,4,5,3,4,4,3,5,4,3,3,4,3,3.7,5,2,2,2,5,4,3.333333333,5,6,9,,1,117734950,,32,2,1,1,Self-dislosure,Responsive
11/12/2024 13:47,11/12/2024 13:52,0,100,304,1,11/12/2024 13:52,R_2NIBRdBUM1KBNxT,1,1,1,1,1,1,5,6,5,6,4,5,31,5,6,6,6,1,6,1,1,1,1,1,3,6,1,6,1,6,1,1,6,6,1,3.5,3.25,1,1,1,1,6,6,1,1,6,6,1,4.333333333,8,6,1,1,6,6,1,6,6,1,1,6,1,3.142857143,1,1,1,1,1,1,1,6,4,3,6,6,6,1,4,3,6,3,4,1,6,6,4.7,6,4,5,5,6,5,5.166666667,3,6,4,,8,117734962,,34,1,0,0,Generic,Not responsive
11/12/2024 11:19,11/12/2024 11:27,0,100,503,1,11/12/2024 11:27,R_4PtIDaG3o0cQM4V,1,1,3,2,3,2.666666667,4,4,4,4,3,3,22,5,3,5,4,1,5,1,1,1,1,1,2.3,6,4,3,5,4,3,1,6,3,3,4.333333333,3.316666667,3,2,3,2.666666667,6,6,4,1,6,6,4,5.333333333,8,6,4,6,6,3,4,5,3,4,1,6,4,5,1,1,2,3,1,1,1.6,5,4,3,5,6,4,3,4,3,5,2,5,1,6,5,4.6,6,6,6,5,6,4,5.5,5,6,4,,4,117734968,,34,1,0,0,Generic,Not responsive
11/12/2024 9:47,11/12/2024 9:59,0,100,722,1,11/12/2024 9:59,R_4gGZ7D8gPiFGGBI,1,1,2,1,1,1.333333333,3,4,4,3,3,2,19,5,3,4,4,1,1,1,1,1,1,1,1.8,1,1,1,4,1,1,1,4,1,1,1.5,1.65,2,1,1,1.333333333,1,1,1,1,6,1,1,1.833333333,5,3,2,3,2,2,5,3,1,6,5,2,3,3.428571429,1,1,1,1,1,1,1,5,2,5,5,4,1,6,1,6,5,1,6,1,6,5,5.3,4,1,3,1,3,1,2.166666667,1,5,"4,6,7",,6,117734969,,32,1,0,0,Generic,Not responsive
11/12/2024 7:39,11/12/2024 8:12,0,100,1971,1,11/12/2024 8:12,R_4itzR5k5ilFlYRx,1,1,5,4,5,4.666666667,6,5,6,6,5,6,34,5,3,4,3,1,4,1,1,1,1,1,2,1,5,2,1,4,2,1,4,2,1,2.833333333,2.416666667,5,4,5,4.666666667,4,4,2,3,4,5,4,3.833333333,6,4,1,3,6,5,2,3,4,3,5,2,3,3.142857143,1,4,4,3,3,1,3,1,5,2,5,4,3,4,3,4,4,4,3,3,4,4,3.5,5,6,3,4,5,2,4.166666667,4,5,4,,4,117734970,,32,2,1,1,Self-dislosure,Responsive
11/12/2024 6:49,11/12/2024 6:58,0,100,529,1,11/12/2024 6:58,R_47WfrUJfPzayV0l,1,1,3,2,3,2.666666667,4,1,1,2,2,1,11,5,6,6,6,4,6,1,1,1,1,1,3.3,6,6,1,1,6,6,1,6,1,4,5.666666667,4.483333333,3,2,3,2.666666667,6,6,3,1,6,6,6,5.5,8,6,3,6,6,5,2,4,4,3,2,5,4,4.285714286,1,3,4,4,4,4,3.8,5,2,5,5,5,2,5,1,6,5,2,5,1,6,5,5.2,6,6,6,6,6,6,6,3,6,9,,1,117735011,,44,1,0,0,Generic,Not responsive
11/12/2024 6:51,11/12/2024 6:58,0,100,394,1,11/12/2024 6:58,R_225t8YE03QUizfj,1,1,4,3,3,3.333333333,4,4,4,4,3,3,22,5,4,4,4,2,3,1,1,2,1,1,2.3,2,2,2,4,2,1,1,1,5,2,1.666666667,1.983333333,4,3,3,3.333333333,3,3,2,4,3,5,3,3.166666667,5,3,2,2,4,6,1,3,2,5,6,1,2,2.571428571,1,1,3,1,2,1,1.6,4,4,3,5,4,2,5,4,3,4,4,3,2,5,4,4,5,2,3,5,5,5,4.166666667,2,4,7,,4,117735012,,36,3,0,1,Generic,Responsive
11/12/2024 12:00,11/12/2024 12:05,0,100,289,1,11/12/2024 12:05,R_2KGVRc3b5F4cjgo,1,1,2,1,1,1.333333333,3,3,5,3,1,2,17,5,5,5,5,1,5,1,1,1,1,1,2.6,1,2,1,1,4,5,1,6,1,1,3.166666667,2.883333333,1,1,1,1,5,5,3,1,6,6,5,5,7,5,3,5,3,3,4,2,2,5,4,3,3,3.571428571,1,5,2,5,3,2,3.4,5,4,3,6,5,1,6,1,6,5,1,6,1,6,4,5.2,5,5,5,5,5,4,4.833333333,2,7,4,,4,117735014,,36,3,0,1,Generic,Responsive
11/12/2024 7:56,11/12/2024 8:21,0,100,1546,1,11/12/2024 8:21,R_4fJLRw2wV6P3Ku7,1,1,6,6,6,6,5,4,1,4,3,3,20,5,2,5,6,4,6,1,1,1,1,1,2.8,4,6,5,2,4,6,2,5,2,2,4.5,3.65,6,2,4,4,5,5,3,2,5,6,2,4.333333333,7,5,3,5,4,3,4,2,1,6,3,4,1,3.714285714,1,5,6,2,2,4,3.8,6,4,3,6,5,6,1,2,5,6,2,5,2,5,6,4.8,6,6,6,6,6,6,6,4,7,9,,1,117735015,,41,0,1,0,Self-dislosure,Not responsive
11/12/2024 8:14,11/12/2024 8:23,0,100,527,1,11/12/2024 8:23,R_4sCptD1wuLGwMiR,1,1,4,4,4,4,6,4,6,5,5,6,32,5,3,5,6,3,5,1,1,2,1,1,2.8,4,3,1,3,6,3,1,6,1,1,3.833333333,3.316666667,3,4,4,3.666666667,4,1,1,1,6,6,1,3.166666667,6,4,3,2,3,2,5,4,3,4,3,4,3,3.571428571,1,1,3,1,1,1,1.4,4,2,5,6,6,1,6,2,5,6,2,5,1,6,6,5.5,6,6,4,1,6,2,4.166666667,2,6,4,,8,117735017,,39,2,1,1,Self-dislosure,Responsive
11/12/2024 7:15,11/12/2024 8:26,0,100,4283,1,11/12/2024 8:26,R_8s13kFB3y5rmURG,1,1,2,3,3,2.666666667,1,1,3,5,2,1,13,5,6,2,1,1,2,4,1,1,3,4,2.5,3,6,3,1,6,2,1,1,1,3,3.5,3,2,3,3,2.666666667,4,6,1,4,3,5,2,3.5,6,4,2,2,3,6,1,5,6,1,6,1,5,2.571428571,1,1,5,1,1,1,1.8,2,5,2,6,5,2,5,4,3,4,4,3,6,1,3,3.4,2,6,5,5,4,1,3.833333333,5,4,9,,1,117735019,,40,0,1,0,Self-dislosure,Not responsive
11/12/2024 7:00,11/12/2024 7:07,0,100,412,1,11/12/2024 7:07,R_4kpJ8K9WSDPOsIh,1,1,4,4,5,4.333333333,1,2,1,4,2,1,11,5,5,5,5,2,4,1,1,2,1,1,2.7,1,5,3,2,2,4,1,5,1,2,3.166666667,2.933333333,5,4,4,4.333333333,5,5,2,2,5,4,4,4.166666667,7,5,4,5,6,5,2,4,5,2,4,3,4,3.714285714,1,3,2,3,5,2,3,5,4,3,5,3,3,4,5,2,5,6,1,1,6,4,3.8,5,6,5,5,5,5,5.166666667,2,6,4,,1,117735028,,54,1,0,0,Generic,Not responsive
11/12/2024 8:53,11/12/2024 9:05,0,100,728,1,11/12/2024 9:05,R_4dL0Py3OHVIQFW1,1,1,1,1,1,1,4,5,3,4,1,3,20,5,6,5,6,4,6,1,1,1,1,1,3.2,6,6,1,1,6,6,1,6,1,3,5.5,4.35,1,1,1,1,6,6,5,1,6,6,6,5.833333333,8,6,3,6,5,1,6,5,1,6,2,5,6,5.571428571,1,4,5,5,5,4,4.6,5,3,4,6,6,1,6,1,6,6,4,3,1,6,6,5.4,6,5,6,6,6,6,5.833333333,2,5,4,,4,117735034,,45,1,0,0,Generic,Not responsive
11/12/2024 14:09,11/12/2024 14:16,0,100,388,1,11/12/2024 14:16,R_2HNqItJxLGdNLKE,1,1,1,1,1,1,6,4,6,6,6,6,34,5,4,5,4,1,4,1,4,1,1,1,2.6,5,5,5,5,5,5,1,5,5,6,5.166666667,3.883333333,1,1,1,1,5,4,4,5,2,5,4,4,7,5,6,5,5,5,2,5,5,2,5,2,5,3.714285714,1,1,1,1,1,1,1,5,3,4,5,6,1,6,1,6,5,6,1,1,6,5,4.9,5,5,5,5,5,5,5,2,7,"4,5,6,7",,6,117735041,,51,3,0,1,Generic,Responsive
11/12/2024 6:52,11/12/2024 7:09,0,100,995,1,11/12/2024 7:09,R_4EhYOIQFU4RCjoR,1,1,1,1,1,1,4,4,3,4,4,3,22,5,4,4,4,1,1,4,1,1,1,1,2.2,1,4,5,5,5,3,1,4,1,5,3.666666667,2.933333333,1,1,1,1,5,5,1,2,5,4,5,4.166666667,7,5,1,5,5,5,2,1,1,6,5,2,4,3.571428571,1,1,3,1,1,4,2,5,4,3,5,5,3,4,4,3,5,4,3,1,6,4,4.3,4,4,4,4,4,4,4,2,5,9,,1,117735047,,50,0,1,0,Self-dislosure,Not responsive
11/12/2024 9:11,11/12/2024 9:32,0,100,1201,1,11/12/2024 9:32,R_2yhWbxYInxYKaLn,1,1,1,2,1,1.333333333,5,5,6,3,5,4,28,5,6,6,5,5,5,1,1,1,1,1,3.2,6,6,1,4,6,5,1,5,1,2,5,4.1,1,2,1,1.333333333,6,5,5,6,1,6,5,4.666666667,7,5,6,5,6,2,5,5,1,6,2,5,5,5.285714286,1,5,5,6,5,5,5.2,6,2,5,6,6,2,5,2,5,6,1,6,1,6,6,5.7,6,6,5,6,5,5,5.5,2,7,4.6,,6,117735062,,50,3,0,1,Generic,Responsive
11/12/2024 7:52,11/12/2024 8:05,0,100,801,1,11/12/2024 8:05,R_4dEPRRljSpXydkD,1,1,1,1,1,1,4,5,4,5,4,4,26,5,4,5,6,5,4,1,1,1,1,1,2.9,3,5,2,1,5,5,1,6,1,2,4.333333333,3.616666667,1,1,1,1,6,5,4,1,6,5,2,4.666666667,7,5,4,4,6,3,4,4,5,2,4,3,5,4,1,4,4,2,2,1,2.6,5,1,6,6,6,1,6,1,6,5,1,6,1,6,6,5.8,6,1,5,6,6,5,4.833333333,2,6,4.5,,4,117735100,,68,2,1,1,Self-dislosure,Responsive
11/12/2024 7:12,11/12/2024 7:22,0,100,629,1,11/12/2024 7:22,R_4st3diAotnDM8o8,1,1,3,3,3,3,5,2,3,5,2,5,22,5,1,1,1,3,1,1,2,1,1,1,1.3,4,2,6,6,5,2,1,6,4,3,3.666666667,2.483333333,1,1,1,1,3,5,1,1,6,6,2,3.833333333,1,1,1,1,4,6,1,1,6,1,6,1,1,1.428571429,1,3,1,3,1,1,1.8,5,1,6,5,5,1,6,1,6,5,1,6,1,6,5,5.5,2,2,2,5,5,2,3,4,6,4,,5,117735105,,70,3,0,1,Generic,Responsive
11/12/2024 9:02,11/12/2024 9:10,0,100,517,1,11/12/2024 9:10,R_2gTWIcWurnQVAcS,1,1,1,1,1,1,1,1,1,1,1,1,6,5,4,1,2,1,1,2,1,1,1,1,1.5,1,4,1,1,3,1,1,4,1,1,2.333333333,1.916666667,1,1,1,1,5,5,2,2,5,5,2,4,5,3,1,2,5,5,2,2,5,2,5,2,2,2.428571429,1,2,2,2,2,2,2,5,3,4,5,4,1,6,1,6,5,2,5,1,6,5,5.1,4,2,2,3,5,4,3.333333333,2,1,9,,1,117735113,,69,0,1,0,Self-dislosure,Not responsive
11/12/2024 6:53,11/12/2024 7:15,0,100,1301,1,11/12/2024 7:15,R_4bkiF9zTTScTQGd,1,1,3,3,3,3,5,4,5,5,4,4,27,5,5,5,5,4,4,2,1,1,1,1,2.9,5,5,1,1,5,5,1,5,1,4,4.833333333,3.866666667,2,4,2,2.666666667,5,5,4,5,2,5,5,4.333333333,7,5,7,6,5,2,5,5,5,2,2,5,5,4.714285714,1,5,4,5,5,5,4.8,5,2,5,5,4,5,2,3,4,5,5,2,1,6,5,4.3,5,5,5,5,5,5,5,2,5,9,,1,117735117,,70,3,0,1,Generic,Responsive
11/12/2024 6:36,11/12/2024 6:46,0,100,590,1,11/12/2024 6:46,R_4Dvyepk4fKnE1bM,1,2,2,3,3,2.666666667,4,2,4,3,2,5,20,5,4,4,5,2,4,2,4,1,1,1,2.8,2,5,3,5,5,2,1,5,3,3,3.666666667,3.233333333,3,2,2,2.333333333,2,2,3,5,2,5,2,2.666666667,6,4,3,2,2,6,1,3,4,3,5,2,2,2.142857143,1,2,1,3,2,2,2,5,4,3,5,5,2,5,1,6,5,2,5,3,4,5,4.8,3,2,2,2,4,2,2.5,2,6,4.6,,7,117735132,,19,2,1,1,Self-dislosure,Responsive
11/12/2024 11:20,11/12/2024 11:29,0,100,518,1,11/12/2024 11:29,R_2PixfDZxemD1Y5U,1,2,5,5,4,4.666666667,5,4,4,4,3,5,25,5,3,2,2,1,2,3,4,3,1,3,2.4,3,3,5,4,4,3,3,4,4,3,3.333333333,2.866666667,4,4,4,4,1,2,1,5,2,4,1,1.833333333,4,2,1,2,3,6,1,4,1,6,6,1,2,2.714285714,1,4,2,2,2,1,2.2,4,5,2,5,5,2,5,4,3,4,5,2,3,4,4,3.8,4,1,1,1,5,2,2.333333333,1,6,4,,5,117735133,,19,0,1,0,Self-dislosure,Not responsive
11/12/2024 11:19,11/12/2024 11:44,0,100,1495,1,11/12/2024 11:44,R_2uyuA2M4dvn9MPy,1,2,2,2,2,2,2,5,4,2,1,1,15,5,5,6,6,4,5,1,5,1,1,1,3.5,2,4,1,2,4,4,1,5,2,2,3.5,3.5,1,1,1,1,4,4,2,1,6,5,5,4.333333333,6,4,1,4,4,4,3,2,5,2,6,1,4,2.857142857,1,1,1,1,2,2,1.4,6,2,5,6,4,2,5,2,5,6,3,4,2,5,6,5.2,5,5,5,5,5,5,5,1,4,4,,1,117735170,,21,1,0,0,Generic,Not responsive
11/12/2024 7:46,11/12/2024 7:55,0,100,527,1,11/12/2024 7:55,R_4fIDRg7qzl5P5cG,1,2,3,3,2,2.666666667,5,5,5,5,4,5,29,5,4,4,4,1,1,1,1,2,1,1,2,1,4,3,1,4,1,1,4,1,4,3,2.5,2,2,1,1.666666667,5,5,2,2,5,5,5,4.5,7,5,2,5,5,2,5,2,1,6,5,2,2,3.857142857,1,1,1,1,1,1,1,5,3,4,5,4,1,6,3,4,5,3,4,1,6,5,4.8,4,5,3,3,5,2,3.666666667,2,6,4.5,,7,117735188,,26,0,1,0,Self-dislosure,Not responsive
11/12/2024 10:14,11/12/2024 10:26,0,100,750,1,11/12/2024 10:26,R_4c2iE0AxtBBlh6h,1,2,3,2,2,2.333333333,5,5,5,5,4,5,29,5,6,,,,,,6,,,,6,,,,6,,6,,,,,6,6,3,3,3,3,1,1,1,5,2,5,1,1.833333333,1,1,1,1,1,6,1,1,6,1,6,1,2,1.142857143,1,2,1,2,2,1,1.6,5,4,3,5,1,2,5,4,3,5,4,3,2,5,4,3.9,4,2,2,1,3,2,2.333333333,4,7,4,,6,117735191,,26,2,1,1,Self-dislosure,Responsive
11/12/2024 10:40,11/12/2024 10:53,0,100,780,1,11/12/2024 10:53,R_4rkVV3zgGlzjy6m,1,2,1,1,1,1,2,4,5,2,2,2,17,5,5,5,5,3,4,1,1,1,1,1,2.7,5,4,2,3,4,4,1,5,2,4,4.333333333,3.516666667,1,1,1,1,5,6,5,2,5,6,5,5.333333333,8,6,4,5,4,3,4,3,4,3,5,2,2,3.285714286,1,2,2,3,3,3,2.6,5,2,5,5,5,5,2,2,5,5,2,5,2,5,5,4.7,5,2,5,5,5,5,4.5,4,6,8,דרך אפליקציות באייפון,4,117735195,,29,3,0,1,Generic,Responsive
11/12/2024 18:25,11/12/2024 18:35,0,100,603,1,11/12/2024 18:35,R_4E4SmtNq0TdepUe,1,2,4,4,4,4,5,5,5,4,2,5,26,5,1,1,1,1,1,1,1,1,1,1,1,1,3,5,6,3,1,1,4,1,4,2.666666667,1.833333333,4,5,3,4,5,1,1,1,6,3,1,2.833333333,5,3,1,1,1,6,1,1,6,1,6,1,1,1,1,1,1,1,1,1,1,3,5,2,5,4,4,3,4,3,4,5,2,2,5,3,3.4,4,5,2,1,5,5,3.666666667,5,5,"4,5,7",,6,117735254,,44,3,0,1,Generic,Responsive
11/12/2024 7:15,11/12/2024 10:50,0,100,12916,1,11/12/2024 10:50,R_42rsxox0knqjywx,1,2,3,1,2,2,2,2,2,2,1,1,10,5,3,5,2,1,3,1,2,1,1,1,2,5,2,6,5,5,1,3,5,6,4,3.666666667,2.833333333,3,2,2,2.333333333,4,2,1,1,6,6,2,3.5,6,4,1,2,3,6,1,1,6,1,6,1,1,1.428571429,1,1,1,1,1,1,1,6,2,5,6,6,1,6,2,5,6,2,5,2,5,4,5.4,2,5,1,1,5,2,2.666666667,6,7,9,,1,117735269,,41,0,1,0,Self-dislosure,Not responsive
11/12/2024 9:03,11/12/2024 9:15,0,100,709,1,11/12/2024 9:15,R_4mW405hg5j3hOSK,1,2,3,3,3,3,5,2,4,4,2,3,20,5,5,3,1,1,5,1,1,1,1,1,2,1,1,4,1,1,1,1,6,1,1,1.833333333,1.916666667,3,3,3,3,6,6,1,1,6,6,1,4.333333333,8,6,2,1,2,5,2,1,6,1,6,1,1,1.285714286,1,1,1,1,1,1,1,5,5,2,5,4,2,5,3,4,5,6,1,2,5,2,3.8,1,6,2,5,1,1,2.666666667,3,5,8,ג'מני,4,117735312,,47,1,0,0,Generic,Not responsive
11/12/2024 10:17,11/12/2024 10:29,0,100,706,1,11/12/2024 10:29,R_4Ht5qzrKMAAi83S,1,2,1,1,1,1,5,5,6,5,5,5,31,5,3,6,1,1,3,1,1,1,1,1,1.9,3,4,5,5,5,2,1,6,3,4,4,2.95,1,1,1,1,2,3,1,4,3,5,1,2.5,4,2,1,1,3,3,4,1,3,4,6,1,1,2.142857143,1,1,1,1,1,1,1,6,3,4,6,6,1,6,1,6,6,1,6,1,6,5,5.7,5,1,4,5,5,5,4.166666667,4,7,"4,5,8",Gemini,6,117735316,,52,0,1,0,Self-dislosure,Not responsive
